439.33, 8, 0.0, 1.0, 1.0, 3, 1, 1, 1
442.75, 8, 0.0, 1.0, 1.0, 3, 1, 1, 1
445.76, 8, 0.5, 0.0, 0.0, 227, 76, 76, 75
448.76, 8, 0.5, 0.0, 0.0, 227, 76, 76, 75
451.77, 8, 0.5, 0.0, 0.0, 228, 76, 76, 76
454.78, 8, 0.5, 0.0, 0.0, 227, 76, 76, 75
457.78, 8, 0.5, 0.0, 0.0, 228, 76, 77, 75
460.89, 8, 0.5, 0.2, 0.2, 12, 4, 4, 4
463.96, 8, 0.5, 0.2, 0.2, 12, 4, 4, 4
467.07, 8, 0.5, 0.2, 0.2, 12, 4, 4, 4
470.16, 8, 0.5, 0.2, 0.2, 12, 4, 4, 4
473.24, 8, 0.5, 0.2, 0.2, 12, 4, 4, 4
476.42, 8, 0.5, 0.4, 0.4, 6, 2, 2, 2
479.57, 8, 0.5, 0.4, 0.4, 6, 2, 2, 2
482.72, 8, 0.5, 0.4, 0.4, 6, 2, 2, 2
485.73, 8, 0.5, 0.4, 0.4, 6, 2, 2, 2
489.01, 8, 0.5, 0.4, 0.4, 6, 2, 2, 2
492.25, 8, 0.5, 0.5, 0.5, 6, 2, 2, 2
495.44, 8, 0.5, 0.5, 0.5, 6, 2, 2, 2
498.54, 8, 0.5, 0.5, 0.5, 6, 2, 2, 2
501.59, 8, 0.5, 0.5, 0.5, 6, 2, 2, 2
504.79, 8, 0.5, 0.5, 0.5, 6, 2, 2, 2
508.09, 8, 0.5, 0.6, 0.6, 6, 2, 2, 2
511.14, 8, 0.5, 0.6, 0.6, 6, 2, 2, 2
514.36, 8, 0.5, 0.6, 0.6, 6, 2, 2, 2
517.60, 8, 0.5, 0.6, 0.6, 5, 2, 2, 1
520.73, 8, 0.5, 0.6, 0.6, 6, 2, 2, 2
523.89, 8, 0.5, 0.8, 0.8, 3, 1, 1, 1
526.99, 8, 0.5, 0.8, 0.8, 3, 1, 1, 1
530.05, 8, 0.5, 0.8, 0.8, 3, 1, 1, 1
533.26, 8, 0.5, 0.8, 0.8, 3, 1, 1, 1
536.29, 8, 0.5, 0.8, 0.8, 3, 1, 1, 1
539.72, 8, 0.5, 1.0, 1.0, 3, 1, 1, 1
542.81, 8, 0.5, 1.0, 1.0, 3, 1, 1, 1
546.01, 8, 0.5, 1.0, 1.0, 3, 1, 1, 1
549.40, 8, 0.5, 1.0, 1.0, 3, 1, 1, 1
552.57, 8, 0.5, 1.0, 1.0, 3, 1, 1, 1
555.57, 8, 1.0, 0.0, 0.0, 163, 54, 55, 54
558.59, 8, 1.0, 0.0, 0.0, 164, 55, 55, 54
561.60, 8, 1.0, 0.0, 0.0, 164, 55, 55, 54
564.61, 8, 1.0, 0.0, 0.0, 164, 55, 55, 54
567.63, 8, 1.0, 0.0, 0.0, 163, 54, 54, 55
570.72, 8, 1.0, 0.2, 0.2, 12, 4, 4, 4
573.76, 8, 1.0, 0.2, 0.2, 12, 4, 4, 4
576.92, 8, 1.0, 0.2, 0.2, 12, 4, 4, 4
580.07, 8, 1.0, 0.2, 0.2, 12, 4, 4, 4
583.16, 8, 1.0, 0.2, 0.2, 12, 4, 4, 4
586.25, 8, 1.0, 0.4, 0.4, 6, 2, 2, 2
589.27, 8, 1.0, 0.4, 0.4, 6, 2, 2, 2
592.52, 8, 1.0, 0.4, 0.4, 6, 2, 2, 2
595.80, 8, 1.0, 0.4, 0.4, 6, 2, 2, 2
599.01, 8, 1.0, 0.4, 0.4, 6, 2, 2, 2
602.12, 8, 1.0, 0.5, 0.5, 6, 2, 2, 2
605.16, 8, 1.0, 0.5, 0.5, 6, 2, 2, 2
608.22, 8, 1.0, 0.5, 0.5, 6, 2, 2, 2
611.40, 8, 1.0, 0.5, 0.5, 6, 2, 2, 2
614.69, 8, 1.0, 0.5, 0.5, 6, 2, 2, 2
617.77, 8, 1.0, 0.6, 0.6, 6, 2, 2, 2
621.09, 8, 1.0, 0.6, 0.6, 6, 2, 2, 2
624.17, 8, 1.0, 0.6, 0.6, 6, 2, 2, 2
627.33, 8, 1.0, 0.6, 0.6, 3, 1, 1, 1
630.60, 8, 1.0, 0.6, 0.6, 5, 2, 2, 1
633.83, 8, 1.0, 0.8, 0.8, 3, 1, 1, 1
636.90, 8, 1.0, 0.8, 0.8, 3, 1, 1, 1
640.08, 8, 1.0, 0.8, 0.8, 3, 1, 1, 1
643.25, 8, 1.0, 0.8, 0.8, 3, 1, 1, 1
646.54, 8, 1.0, 0.8, 0.8, 3, 1, 1, 1
650.01, 8, 1.0, 1.0, 1.0, 3, 1, 1, 1
653.12, 8, 1.0, 1.0, 1.0, 3, 1, 1, 1
656.70, 8, 1.0, 1.0, 1.0, 3, 1, 1, 1
660.08, 8, 1.0, 1.0, 1.0, 3, 1, 1, 1
663.40, 8, 1.0, 1.0, 1.0, 3, 1, 1, 1
666.44, 128, 0.0, 0.0, 0.0, 922, 305, 304, 313
669.46, 128, 0.0, 0.0, 0.0, 920, 305, 310, 305
672.48, 128, 0.0, 0.0, 0.0, 916, 306, 307, 303
675.51, 128, 0.0, 0.0, 0.0, 903, 301, 301, 301
678.52, 128, 0.0, 0.0, 0.0, 912, 307, 306, 299
681.76, 128, 0.0, 0.2, 0.2, 150, 50, 50, 50
684.94, 128, 0.0, 0.2, 0.2, 153, 51, 51, 51
687.99, 128, 0.0, 0.2, 0.2, 159, 53, 53, 53
691.21, 128, 0.0, 0.2, 0.2, 162, 54, 54, 54
694.45, 128, 0.0, 0.2, 0.2, 150, 50, 50, 50
697.64, 128, 0.0, 0.4, 0.4, 99, 32, 35, 32
700.67, 128, 0.0, 0.4, 0.4, 98, 32, 33, 33
703.80, 128, 0.0, 0.4, 0.4, 96, 32, 32, 32
706.91, 128, 0.0, 0.4, 0.4, 96, 32, 32, 32
710.10, 128, 0.0, 0.4, 0.4, 93, 31, 31, 31
713.23, 128, 0.0, 0.5, 0.5, 83, 28, 28, 27
716.34, 128, 0.0, 0.5, 0.5, 84, 28, 28, 28
719.46, 128, 0.0, 0.5, 0.5, 84, 28, 28, 28
722.56, 128, 0.0, 0.5, 0.5, 84, 28, 28, 28
725.70, 128, 0.0, 0.5, 0.5, 83, 28, 27, 28
729.17, 128, 0.0, 0.6, 0.6, 75, 25, 25, 25
732.27, 128, 0.0, 0.6, 0.6, 72, 24, 24, 24
735.73, 128, 0.0, 0.6, 0.6, 75, 25, 25, 25
738.84, 128, 0.0, 0.6, 0.6, 72, 24, 24, 24
741.92, 128, 0.0, 0.6, 0.6, 72, 24, 24, 24
745.43, 128, 0.0, 0.8, 0.8, 62, 21, 21, 20
748.48, 128, 0.0, 0.8, 0.8, 60, 20, 20, 20
752.03, 128, 0.0, 0.8, 0.8, 63, 21, 21, 21
755.44, 128, 0.0, 0.8, 0.8, 66, 22, 22, 22
759.01, 128, 0.0, 0.8, 0.8, 63, 21, 21, 21
762.32, 128, 0.0, 1.0, 1.0, 54, 18, 18, 18
765.72, 128, 0.0, 1.0, 1.0, 54, 18, 18, 18
769.15, 128, 0.0, 1.0, 1.0, 54, 18, 18, 18
772.42, 128, 0.0, 1.0, 1.0, 57, 19, 19, 19
775.71, 128, 0.0, 1.0, 1.0, 56, 19, 19, 18
778.74, 128, 0.5, 0.0, 0.0, 854, 285, 285, 284
781.77, 128, 0.5, 0.0, 0.0, 850, 284, 284, 282
784.80, 128, 0.5, 0.0, 0.0, 852, 284, 284, 284
787.83, 128, 0.5, 0.0, 0.0, 853, 285, 284, 284
790.87, 128, 0.5, 0.0, 0.0, 851, 284, 284, 283
794.08, 128, 0.5, 0.2, 0.2, 150, 50, 50, 50
797.15, 128, 0.5, 0.2, 0.2, 156, 52, 52, 52
800.23, 128, 0.5, 0.2, 0.2, 156, 52, 52, 52
803.26, 128, 0.5, 0.2, 0.2, 147, 49, 49, 49
806.47, 128, 0.5, 0.2, 0.2, 150, 50, 50, 50
809.53, 128, 0.5, 0.4, 0.4, 98, 33, 32, 33
812.70, 128, 0.5, 0.4, 0.4, 93, 31, 31, 31
815.81, 128, 0.5, 0.4, 0.4, 96, 32, 32, 32
818.92, 128, 0.5, 0.4, 0.4, 96, 32, 32, 32
822.01, 128, 0.5, 0.4, 0.4, 96, 32, 32, 32
825.11, 128, 0.5, 0.5, 0.5, 84, 28, 28, 28
828.28, 128, 0.5, 0.5, 0.5, 82, 27, 28, 27
831.41, 128, 0.5, 0.5, 0.5, 82, 28, 27, 27
834.52, 128, 0.5, 0.5, 0.5, 84, 28, 28, 28
837.62, 128, 0.5, 0.5, 0.5, 84, 28, 28, 28
840.85, 128, 0.5, 0.6, 0.6, 75, 24, 27, 24
844.24, 128, 0.5, 0.6, 0.6, 74, 24, 25, 25
847.70, 128, 0.5, 0.6, 0.6, 75, 25, 25, 25
851.11, 128, 0.5, 0.6, 0.6, 74, 24, 25, 25
854.49, 128, 0.5, 0.6, 0.6, 74, 24, 25, 25
857.99, 128, 0.5, 0.8, 0.8, 62, 20, 21, 21
861.54, 128, 0.5, 0.8, 0.8, 63, 21, 21, 21
865.09, 128, 0.5, 0.8, 0.8, 63, 21, 21, 21
868.67, 128, 0.5, 0.8, 0.8, 61, 20, 21, 20
872.15, 128, 0.5, 0.8, 0.8, 62, 20, 21, 21
875.64, 128, 0.5, 1.0, 1.0, 52, 17, 17, 18
879.00, 128, 0.5, 1.0, 1.0, 54, 18, 18, 18
882.55, 128, 0.5, 1.0, 1.0, 51, 17, 17, 17
885.94, 128, 0.5, 1.0, 1.0, 54, 18, 18, 18
889.48, 128, 0.5, 1.0, 1.0, 51, 17, 17, 17
